id,name,age,salary,department,is_active,created_at
20797,user_20797,50,79663.38,HR,True,2024-08-09 15:49:55.167377
20798,user_20798,21,63051.04,HR,True,2024-10-01 15:49:55.167379
20799,user_20799,24,56577.66,HR,True,2024-10-14 15:49:55.167381
20800,user_20800,26,29672.87,HR,True,2025-05-18 15:49:55.167383
20801,user_20801,33,14657.07,Engineering,True,2024-06-10 15:49:55.167385
20802,user_20802,22,30583.6,Sales,True,2024-12-06 15:49:55.167387
20803,user_20803,51,24703.36,Marketing,False,2025-04-01 15:49:55.167389
20804,user_20804,77,38001.07,Engineering,True,2025-05-28 15:49:55.167392
20805,user_20805,40,66414.26,HR,False,2025-04-18 15:49:55.167394
20806,user_20806,60,34000.08,Engineering,True,2025-03-29 15:49:55.167396
20807,user_20807,67,43063.48,Marketing,True,2024-11-20 15:49:55.167398
20808,user_20808,42,50852.95,Engineering,True,2025-03-20 15:49:55.167400
20809,user_20809,74,51382.55,HR,False,2025-03-04 15:49:55.167401
20810,user_20810,68,41098.18,Engineering,True,2025-02-26 15:49:55.167403
20811,user_20811,30,67826.08,Sales,True,2024-09-06 15:49:55.167405
20812,user_20812,41,50365.87,Engineering,True,2024-10-15 15:49:55.167406
20813,user_20813,28,52561.86,Engineering,False,2024-06-07 15:49:55.167408
20814,user_20814,69,87133.96,HR,True,2025-03-06 15:49:55.167410
20815,user_20815,68,76055.43,HR,True,2024-12-18 15:49:55.167411
20816,user_20816,34,50286.68,Marketing,False,2024-12-12 15:49:55.167413
20817,user_20817,54,58197.28,Marketing,True,2024-12-04 15:49:55.167414
20818,user_20818,30,36171.15,Marketing,False,2024-11-30 15:49:55.167416
20819,user_20819,79,18665.22,HR,True,2024-11-29 15:49:55.167418
20820,user_20820,44,60224.23,Engineering,True,2024-07-31 15:49:55.167419
20821,user_20821,37,34141.51,Engineering,True,2024-06-12 15:49:55.167421
20822,user_20822,50,58465.66,Sales,True,2024-10-01 15:49:55.167423
20823,user_20823,59,82215.67,HR,False,2024-08-06 15:49:55.167424
20824,user_20824,49,21859.1,HR,True,2025-04-09 15:49:55.167426
20825,user_20825,25,15812.7,Marketing,False,2024-11-22 15:49:55.167428
20826,user_20826,73,36223.35,Sales,True,2025-02-16 15:49:55.167429
20827,user_20827,46,62152.09,HR,False,2025-03-27 15:49:55.167431
20828,user_20828,57,68754.55,Marketing,True,2024-12-27 15:49:55.167433
20829,user_20829,36,62130.28,Marketing,True,2024-08-01 15:49:55.167434
20830,user_20830,23,54317.79,Sales,False,2025-04-24 15:49:55.167436
20831,user_20831,61,50252.68,Marketing,True,2024-09-12 15:49:55.167438
20832,user_20832,77,51855.52,Marketing,False,2025-03-16 15:49:55.167439
20833,user_20833,56,67759.59,HR,True,2025-03-17 15:49:55.167441
20834,user_20834,65,40337.26,Marketing,True,2024-07-25 15:49:55.167442
20835,user_20835,58,50624.67,Engineering,True,2024-06-08 15:49:55.167444
20836,user_20836,38,32681.18,Marketing,True,2024-07-23 15:49:55.167446
20837,user_20837,74,55388.08,Engineering,True,2025-01-18 15:49:55.167447
20838,user_20838,39,50273.14,HR,True,2024-09-03 15:49:55.167449
20839,user_20839,59,88796.27,Marketing,True,2024-10-21 15:49:55.167451
20840,user_20840,27,27832.22,Marketing,True,2024-07-08 15:49:55.167452
20841,user_20841,27,64061.76,Engineering,True,2024-10-23 15:49:55.167454
20842,user_20842,69,42315.35,Sales,True,2024-07-21 15:49:55.167456
20843,user_20843,46,62366.24,Engineering,False,2025-04-19 15:49:55.167458
20844,user_20844,33,61232.74,Engineering,False,2024-11-06 15:49:55.167461
20845,user_20845,18,45659.17,Engineering,True,2024-10-18 15:49:55.167463
20846,user_20846,34,34526.93,HR,True,2025-05-16 15:49:55.167465
20847,user_20847,47,34151.61,Engineering,True,2024-07-18 15:49:55.167467
20848,user_20848,43,51577.13,Sales,True,2024-09-02 15:49:55.167470
20849,user_20849,70,39155.66,Engineering,True,2024-08-28 15:49:55.167472
20850,user_20850,78,46546.76,Sales,True,2024-10-02 15:49:55.167474
20851,user_20851,63,31378.72,Marketing,True,2025-02-17 15:49:55.167476
20852,user_20852,36,57618.27,Engineering,False,2024-09-24 15:49:55.167478
20853,user_20853,70,36610.44,Marketing,True,2024-09-25 15:49:55.167479
20854,user_20854,38,43752.84,HR,True,2024-11-11 15:49:55.167481
20855,user_20855,34,69737.83,HR,True,2025-05-31 15:49:55.167483
20856,user_20856,63,52224.3,Marketing,True,2024-07-27 15:49:55.167485
20857,user_20857,57,61333.31,Sales,True,2024-07-25 15:49:55.167486
20858,user_20858,38,35671.0,Marketing,True,2024-12-26 15:49:55.167488
20859,user_20859,70,54153.84,Engineering,True,2024-10-14 15:49:55.167490
20860,user_20860,58,56468.18,Sales,False,2024-08-09 15:49:55.167491
20861,user_20861,57,35516.34,Engineering,True,2024-09-25 15:49:55.167493
20862,user_20862,62,50915.02,Marketing,True,2025-02-05 15:49:55.167495
20863,user_20863,66,43687.31,Marketing,False,2024-10-25 15:49:55.167497
20864,user_20864,36,54080.52,Engineering,False,2025-03-05 15:49:55.167499
20865,user_20865,77,30153.82,HR,True,2025-02-20 15:49:55.167500
20866,user_20866,24,34257.08,Marketing,True,2024-11-12 15:49:55.167502
20867,user_20867,34,29103.43,Engineering,True,2024-08-02 15:49:55.167504
20868,user_20868,18,32743.41,Marketing,True,2025-02-03 15:49:55.167506
20869,user_20869,54,40615.94,Engineering,True,2025-04-26 15:49:55.167507
20870,user_20870,74,57694.74,Marketing,False,2025-03-21 15:49:55.167509
20871,user_20871,23,51381.53,Sales,True,2024-12-24 15:49:55.167510
20872,user_20872,43,51333.66,Sales,False,2024-12-24 15:49:55.167512
20873,user_20873,19,35356.96,HR,True,2025-04-20 15:49:55.167515
20874,user_20874,76,49662.63,Marketing,True,2025-03-04 15:49:55.167517
20875,user_20875,49,68848.03,Engineering,True,2025-01-17 15:49:55.167519
20876,user_20876,74,54428.6,HR,True,2024-12-08 15:49:55.167521
20877,user_20877,65,62161.49,Engineering,False,2025-05-22 15:49:55.167524
20878,user_20878,71,42419.44,Engineering,False,2025-05-18 15:49:55.167526
20879,user_20879,22,42809.94,Engineering,False,2024-11-08 15:49:55.167528
20880,user_20880,54,57821.43,Marketing,True,2025-05-02 15:49:55.167530
20881,user_20881,48,35925.28,Marketing,True,2025-01-07 15:49:55.167532
20882,user_20882,29,48189.74,Sales,False,2024-07-20 15:49:55.167534
20883,user_20883,52,52804.16,Marketing,True,2025-04-23 15:49:55.167537
20884,user_20884,47,44143.71,Sales,False,2025-05-29 15:49:55.167539
20885,user_20885,65,37327.51,Marketing,True,2024-07-21 15:49:55.167541
20886,user_20886,23,40246.54,Marketing,True,2025-01-04 15:49:55.167544
20887,user_20887,32,29332.63,Marketing,True,2025-04-03 15:49:55.167546
20888,user_20888,32,54160.55,HR,True,2024-06-22 15:49:55.167548
20889,user_20889,78,62515.98,Sales,False,2024-07-30 15:49:55.167550
20890,user_20890,33,42425.2,HR,True,2024-12-23 15:49:55.167553
20891,user_20891,37,91063.52,Sales,True,2025-05-28 15:49:55.167554
20892,user_20892,30,38622.37,HR,True,2025-03-03 15:49:55.167556
20893,user_20893,61,38874.79,HR,True,2024-08-05 15:49:55.167557
20894,user_20894,59,61545.72,Marketing,True,2025-05-28 15:49:55.167559
20895,user_20895,63,59314.23,Marketing,True,2024-12-20 15:49:55.167561
20896,user_20896,48,60048.55,HR,False,2024-07-19 15:49:55.167563
20897,user_20897,51,66070.43,Engineering,True,2024-09-12 15:49:55.167564
20898,user_20898,46,36023.22,Sales,False,2024-12-17 15:49:55.167566
20899,user_20899,20,55594.52,Sales,True,2025-01-28 15:49:55.167568
20900,user_20900,26,29010.71,Marketing,True,2024-12-21 15:49:55.167569
20901,user_20901,28,65983.67,Sales,True,2025-01-22 15:49:55.167571
20902,user_20902,28,64933.07,Marketing,False,2024-07-01 15:49:55.167573
20903,user_20903,42,65651.63,Engineering,True,2024-07-07 15:49:55.167574
20904,user_20904,39,49209.34,Marketing,False,2024-11-08 15:49:55.167576
20905,user_20905,59,65407.3,Marketing,True,2024-11-25 15:49:55.167578
20906,user_20906,75,52517.99,HR,False,2025-02-27 15:49:55.167579
20907,user_20907,63,70747.33,Engineering,True,2024-11-16 15:49:55.167581
20908,user_20908,26,45367.88,Marketing,True,2025-05-23 15:49:55.167583
20909,user_20909,37,45155.82,Sales,True,2024-07-27 15:49:55.167584
20910,user_20910,76,56414.65,Marketing,True,2024-08-18 15:49:55.167586
20911,user_20911,38,31069.23,HR,True,2024-06-08 15:49:55.167588
20912,user_20912,27,46450.59,Sales,True,2024-08-16 15:49:55.167590
20913,user_20913,39,49236.07,Engineering,True,2024-08-03 15:49:55.167593
20914,user_20914,46,29951.43,HR,True,2025-02-28 15:49:55.167595
20915,user_20915,26,51482.4,Sales,True,2025-04-25 15:49:55.167598
20916,user_20916,78,57420.57,Marketing,False,2025-02-26 15:49:55.167600
20917,user_20917,22,62545.19,Engineering,True,2024-08-14 15:49:55.167603
20918,user_20918,57,27530.45,Engineering,True,2024-08-09 15:49:55.167605
20919,user_20919,28,65198.51,HR,True,2024-09-12 15:49:55.167607
20920,user_20920,18,18851.89,Sales,False,2025-05-28 15:49:55.167609
20921,user_20921,70,36398.13,HR,True,2024-07-27 15:49:55.167611
20922,user_20922,59,80624.57,HR,True,2024-10-18 15:49:55.167614
20923,user_20923,18,52309.15,Sales,True,2024-09-08 15:49:55.167616
20924,user_20924,75,34321.08,Sales,True,2025-04-03 15:49:55.167618
20925,user_20925,79,29564.39,Engineering,True,2025-01-16 15:49:55.167620
20926,user_20926,71,31004.91,Sales,True,2025-01-12 15:49:55.167623
20927,user_20927,56,35792.45,Marketing,True,2024-07-04 15:49:55.167625
20928,user_20928,77,64614.64,Engineering,True,2024-11-26 15:49:55.167627
20929,user_20929,63,58218.56,HR,True,2025-03-02 15:49:55.167630
20930,user_20930,22,66011.24,HR,True,2024-10-29 15:49:55.167632
20931,user_20931,66,34123.11,Marketing,True,2025-03-14 15:49:55.167634
20932,user_20932,39,20104.33,Sales,True,2024-07-08 15:49:55.167635
20933,user_20933,43,59585.36,Sales,True,2024-08-20 15:49:55.167637
20934,user_20934,70,49039.06,Sales,True,2024-07-30 15:49:55.167639
20935,user_20935,23,38058.69,Sales,False,2025-04-01 15:49:55.167640
20936,user_20936,49,64935.39,HR,False,2024-12-21 15:49:55.167643
20937,user_20937,65,69479.15,Engineering,True,2025-03-12 15:49:55.167645
20938,user_20938,28,75856.0,Marketing,True,2024-08-17 15:49:55.167647
20939,user_20939,27,34533.1,Sales,True,2024-10-02 15:49:55.167650
20940,user_20940,64,68438.93,HR,True,2025-05-12 15:49:55.167652
20941,user_20941,56,55844.71,Sales,True,2024-11-03 15:49:55.167654
20942,user_20942,72,40660.3,Engineering,True,2025-04-07 15:49:55.167656
20943,user_20943,51,68145.68,HR,True,2025-02-05 15:49:55.167658
20944,user_20944,48,36724.98,Sales,True,2025-02-23 15:49:55.167661
20945,user_20945,29,40583.71,HR,True,2024-07-16 15:49:55.167663
20946,user_20946,68,63549.93,Engineering,True,2024-06-11 15:49:55.167665
20947,user_20947,61,40770.79,HR,False,2024-12-30 15:49:55.167668
20948,user_20948,33,56095.13,HR,False,2025-05-05 15:49:55.167670
20949,user_20949,55,42519.89,Marketing,True,2024-12-15 15:49:55.167672
20950,user_20950,20,52606.33,Marketing,True,2025-03-13 15:49:55.167674
20951,user_20951,19,53695.27,HR,True,2025-03-30 15:49:55.167678
20952,user_20952,69,35621.59,Engineering,True,2025-04-20 15:49:55.167681
20953,user_20953,22,53112.12,Marketing,False,2024-06-12 15:49:55.167683
20954,user_20954,28,42111.46,HR,True,2024-08-02 15:49:55.167685
20955,user_20955,75,35655.42,Sales,False,2025-01-31 15:49:55.167686
20956,user_20956,42,33291.63,Marketing,False,2025-05-11 15:49:55.167688
20957,user_20957,52,33459.66,Engineering,True,2025-04-26 15:49:55.167690
20958,user_20958,52,40900.92,Marketing,True,2024-09-22 15:49:55.167691
20959,user_20959,39,58613.03,Marketing,True,2025-03-18 15:49:55.167693
20960,user_20960,54,29542.62,Marketing,True,2024-06-13 15:49:55.167695
20961,user_20961,39,51252.66,Engineering,True,2024-10-27 15:49:55.167696
20962,user_20962,72,55621.37,HR,True,2024-10-22 15:49:55.167698
20963,user_20963,28,65007.62,Marketing,True,2024-09-13 15:49:55.167700
20964,user_20964,49,41824.96,Marketing,True,2024-06-26 15:49:55.167701
20965,user_20965,52,52440.16,HR,True,2024-07-28 15:49:55.167703
20966,user_20966,48,32670.42,Sales,False,2024-10-19 15:49:55.167705
20967,user_20967,62,30468.26,Marketing,True,2024-10-09 15:49:55.167706
20968,user_20968,70,55436.64,HR,True,2024-09-20 15:49:55.167708
20969,user_20969,25,81029.29,Sales,True,2024-09-05 15:49:55.167710
20970,user_20970,37,59905.09,Marketing,True,2025-04-17 15:49:55.167711
20971,user_20971,59,31768.17,Marketing,True,2024-11-02 15:49:55.167713
20972,user_20972,51,33081.85,Engineering,True,2024-11-05 15:49:55.167715
20973,user_20973,21,59238.86,Sales,False,2024-11-27 15:49:55.167717
20974,user_20974,35,60811.62,Sales,False,2024-06-24 15:49:55.167719
20975,user_20975,68,50821.34,HR,True,2025-05-29 15:49:55.167721
20976,user_20976,21,46840.26,Marketing,True,2024-08-06 15:49:55.167724
20977,user_20977,37,57833.82,Sales,False,2024-07-29 15:49:55.167726
20978,user_20978,75,34529.2,Engineering,False,2024-07-08 15:49:55.167728
20979,user_20979,26,65411.61,Marketing,True,2024-06-20 15:49:55.167731
20980,user_20980,33,55305.67,Marketing,True,2025-05-06 15:49:55.167733
20981,user_20981,43,37903.3,Sales,True,2024-08-26 15:49:55.167735
20982,user_20982,55,48734.44,HR,True,2024-10-13 15:49:55.167737
20983,user_20983,42,102055.5,Marketing,False,2025-05-15 15:49:55.167739
20984,user_20984,21,45597.39,Engineering,False,2024-12-16 15:49:55.167741
20985,user_20985,58,58445.32,Marketing,False,2024-06-22 15:49:55.167743
20986,user_20986,76,62515.24,HR,False,2024-07-19 15:49:55.167745
20987,user_20987,62,52884.66,Marketing,True,2024-10-11 15:49:55.167746
20988,user_20988,58,43970.5,Sales,True,2024-12-12 15:49:55.167748
20989,user_20989,55,39080.22,Marketing,True,2024-06-08 15:49:55.167750
20990,user_20990,70,47380.28,HR,True,2024-08-11 15:49:55.167752
20991,user_20991,36,47858.42,Marketing,True,2024-10-10 15:49:55.167753
20992,user_20992,31,69125.01,Marketing,False,2024-10-02 15:49:55.167755
20993,user_20993,38,74001.86,Sales,True,2025-05-19 15:49:55.167757
20994,user_20994,32,77167.96,Engineering,True,2025-04-19 15:49:55.167759
20995,user_20995,20,44736.17,Sales,False,2025-05-22 15:49:55.167761
20996,user_20996,54,65743.49,Engineering,True,2024-09-04 15:49:55.167763
20997,user_20997,70,54188.06,Marketing,True,2024-12-04 15:49:55.167766
20998,user_20998,67,33820.71,Sales,True,2025-01-26 15:49:55.167768
20999,user_20999,63,27738.9,HR,True,2024-09-04 15:49:55.167770
21000,user_21000,33,45159.35,Engineering,True,2024-12-18 15:49:55.167773
21001,user_21001,31,47869.41,HR,False,2024-07-20 15:49:55.167775
21002,user_21002,26,36587.4,Sales,False,2025-05-16 15:49:55.167777
21003,user_21003,64,68547.85,Engineering,True,2025-04-28 15:49:55.167789
21004,user_21004,24,72316.57,Engineering,False,2024-06-04 15:49:55.167792
21005,user_21005,31,47196.86,Engineering,True,2025-01-10 15:49:55.167793
21006,user_21006,23,72958.08,Marketing,True,2025-03-29 15:49:55.167795
21007,user_21007,38,56386.1,Sales,True,2025-05-29 15:49:55.167797
21008,user_21008,32,20568.1,Sales,False,2024-10-28 15:49:55.167799
21009,user_21009,69,19530.93,Sales,True,2024-06-06 15:49:55.167800
21010,user_21010,25,55115.63,Engineering,True,2025-03-06 15:49:55.167802
21011,user_21011,51,47685.86,Engineering,True,2024-11-24 15:49:55.167804
21012,user_21012,57,36020.45,Sales,False,2025-04-01 15:49:55.167806
21013,user_21013,18,56550.16,HR,True,2024-06-05 15:49:55.167808
21014,user_21014,49,82829.02,Sales,False,2025-01-03 15:49:55.167810
21015,user_21015,75,51068.6,HR,True,2025-05-06 15:49:55.167813
21016,user_21016,66,43640.79,Engineering,True,2024-12-31 15:49:55.167815
21017,user_21017,68,39488.83,Sales,True,2024-10-04 15:49:55.167817
21018,user_21018,22,32229.97,Sales,True,2024-11-29 15:49:55.167819
21019,user_21019,47,62218.98,HR,True,2025-01-30 15:49:55.167822
21020,user_21020,39,43599.5,Engineering,True,2024-07-29 15:49:55.167824
21021,user_21021,37,47939.55,Engineering,True,2025-01-08 15:49:55.167827
21022,user_21022,33,43867.23,Engineering,True,2024-08-24 15:49:55.167829
21023,user_21023,24,74065.01,Marketing,True,2024-12-09 15:49:55.167831
21024,user_21024,24,28699.36,HR,True,2025-02-22 15:49:55.167833
21025,user_21025,67,60284.68,Marketing,True,2025-04-05 15:49:55.167835
21026,user_21026,67,63053.87,Marketing,True,2024-12-12 15:49:55.167837
21027,user_21027,19,38929.04,Sales,True,2024-06-05 15:49:55.167843
21028,user_21028,64,59091.84,Sales,False,2024-06-07 15:49:55.167847
21029,user_21029,31,47453.41,Marketing,True,2024-07-12 15:49:55.167849
21030,user_21030,48,62213.28,HR,False,2024-11-09 15:49:55.167851
21031,user_21031,67,35461.67,Sales,True,2024-07-17 15:49:55.167852
21032,user_21032,78,54042.39,HR,True,2025-03-02 15:49:55.167855
21033,user_21033,58,51088.62,Sales,True,2025-05-23 15:49:55.167857
21034,user_21034,31,58131.65,Engineering,True,2024-06-19 15:49:55.167860
21035,user_21035,22,14273.61,Marketing,True,2024-12-09 15:49:55.167862
21036,user_21036,28,39221.53,Sales,True,2024-06-08 15:49:55.167864
21037,user_21037,57,58784.98,Engineering,True,2024-06-21 15:49:55.167867
21038,user_21038,22,76270.15,HR,True,2025-01-05 15:49:55.167869
21039,user_21039,46,65715.53,Sales,False,2025-03-22 15:49:55.167870
21040,user_21040,28,56056.86,Engineering,True,2024-12-18 15:49:55.167872
21041,user_21041,22,37286.83,Sales,True,2025-02-15 15:49:55.167874
21042,user_21042,66,54476.89,Engineering,False,2024-10-10 15:49:55.167875
21043,user_21043,71,58783.04,Engineering,True,2024-10-12 15:49:55.167877
21044,user_21044,49,76712.95,Sales,True,2025-02-05 15:49:55.167879
21045,user_21045,53,36722.18,HR,True,2024-11-24 15:49:55.167880
21046,user_21046,32,44319.01,Sales,True,2024-09-29 15:49:55.167882
21047,user_21047,36,80157.46,Sales,True,2024-10-10 15:49:55.167884
21048,user_21048,39,47020.58,Marketing,True,2025-01-28 15:49:55.167885
21049,user_21049,51,57357.81,Marketing,True,2024-07-25 15:49:55.167887
21050,user_21050,73,34110.84,Marketing,True,2024-09-29 15:49:55.167889
21051,user_21051,34,44864.61,Marketing,True,2025-03-24 15:49:55.167892
21052,user_21052,29,54875.77,HR,True,2024-10-16 15:49:55.167894
21053,user_21053,42,44292.55,Marketing,False,2024-07-08 15:49:55.167896
21054,user_21054,73,52720.4,Engineering,True,2024-09-17 15:49:55.167899
21055,user_21055,34,53832.01,HR,True,2024-11-07 15:49:55.167901
21056,user_21056,27,51064.57,Marketing,False,2025-04-29 15:49:55.167903
21057,user_21057,45,38756.42,Sales,True,2025-01-14 15:49:55.167905
21058,user_21058,74,62423.91,Engineering,True,2024-10-19 15:49:55.167908
21059,user_21059,35,52719.31,Marketing,True,2025-04-20 15:49:55.167910
21060,user_21060,68,40015.67,HR,False,2025-01-05 15:49:55.167912
21061,user_21061,35,37919.21,Sales,True,2024-12-02 15:49:55.167914
21062,user_21062,62,34543.97,HR,False,2025-01-19 15:49:55.167917
21063,user_21063,49,68073.35,Marketing,True,2024-12-23 15:49:55.167919
21064,user_21064,31,39300.74,HR,True,2024-11-18 15:49:55.167921
21065,user_21065,73,36350.79,Marketing,False,2025-05-19 15:49:55.167923
21066,user_21066,33,35164.71,Sales,True,2025-03-30 15:49:55.167926
21067,user_21067,67,20163.29,Engineering,False,2025-01-28 15:49:55.167928
21068,user_21068,75,83056.28,Marketing,True,2024-12-02 15:49:55.167930
21069,user_21069,35,51333.98,Engineering,True,2025-03-01 15:49:55.167933
21070,user_21070,33,36715.71,Engineering,True,2025-04-19 15:49:55.167934
21071,user_21071,34,44839.34,Engineering,True,2024-10-02 15:49:55.167936
21072,user_21072,24,31150.56,Engineering,True,2024-10-29 15:49:55.167939
21073,user_21073,29,52766.26,HR,True,2024-07-31 15:49:55.167941
21074,user_21074,51,47728.72,HR,True,2025-01-02 15:49:55.167944
21075,user_21075,27,66704.0,Marketing,True,2025-04-09 15:49:55.167946
21076,user_21076,22,39513.93,Engineering,False,2024-09-12 15:49:55.167948
21077,user_21077,38,55421.81,HR,True,2025-05-09 15:49:55.167951
21078,user_21078,20,50278.25,HR,True,2024-09-30 15:49:55.167953
21079,user_21079,36,37147.01,HR,False,2024-09-20 15:49:55.167955
21080,user_21080,62,55394.89,Engineering,False,2025-04-19 15:49:55.167957
21081,user_21081,61,48796.08,Sales,True,2024-08-26 15:49:55.167959
21082,user_21082,52,64933.31,Engineering,True,2024-07-19 15:49:55.167961
21083,user_21083,23,56033.34,HR,True,2025-05-31 15:49:55.167963
21084,user_21084,31,42809.69,HR,True,2024-11-30 15:49:55.167965
21085,user_21085,21,63334.37,Engineering,True,2025-01-31 15:49:55.167967
21086,user_21086,62,54341.13,HR,True,2025-01-16 15:49:55.167969
21087,user_21087,68,42196.2,HR,False,2024-09-12 15:49:55.167971
21088,user_21088,35,64199.59,Marketing,True,2025-03-08 15:49:55.167974
21089,user_21089,46,63010.86,Engineering,True,2024-09-18 15:49:55.167976
21090,user_21090,52,36440.68,Sales,True,2024-09-10 15:49:55.167978
21091,user_21091,69,39085.3,HR,True,2024-10-17 15:49:55.167981
21092,user_21092,55,51860.36,Sales,True,2025-04-16 15:49:55.167983
21093,user_21093,33,44694.76,Sales,True,2025-03-20 15:49:55.167985
21094,user_21094,37,45155.58,HR,True,2024-11-14 15:49:55.167987
21095,user_21095,41,38083.07,Engineering,True,2024-07-05 15:49:55.167990
21096,user_21096,52,52583.31,Sales,True,2025-04-26 15:49:55.167992
21097,user_21097,61,53334.28,HR,False,2025-04-29 15:49:55.167994
21098,user_21098,68,28521.78,Marketing,True,2025-02-04 15:49:55.167997
21099,user_21099,36,44205.97,HR,True,2025-04-26 15:49:55.167999
21100,user_21100,73,41554.07,Engineering,True,2025-01-05 15:49:55.168001
21101,user_21101,21,54154.49,Marketing,True,2025-04-23 15:49:55.168003
21102,user_21102,50,58573.62,Engineering,False,2024-06-11 15:49:55.168006
21103,user_21103,19,60851.59,Engineering,True,2025-04-10 15:49:55.168008
21104,user_21104,30,44446.5,Marketing,True,2024-07-06 15:49:55.168009
21105,user_21105,79,58028.53,Engineering,False,2025-01-24 15:49:55.168011
21106,user_21106,75,27494.56,HR,False,2024-07-15 15:49:55.168013
21107,user_21107,78,69981.52,Marketing,True,2024-07-21 15:49:55.168014
21108,user_21108,62,39578.87,Sales,True,2024-12-29 15:49:55.168016
21109,user_21109,47,29790.12,HR,True,2025-05-15 15:49:55.168018
21110,user_21110,51,39666.24,Marketing,True,2024-09-02 15:49:55.168020
21111,user_21111,47,71696.47,Engineering,True,2024-10-25 15:49:55.168021
21112,user_21112,68,59524.77,Sales,True,2024-09-15 15:49:55.168023
21113,user_21113,71,76856.38,HR,True,2025-01-26 15:49:55.168025
21114,user_21114,41,54515.26,HR,True,2024-08-26 15:49:55.168027
21115,user_21115,65,70355.2,HR,True,2024-09-20 15:49:55.168028
21116,user_21116,61,44627.19,Engineering,True,2025-03-26 15:49:55.168030
21117,user_21117,50,30391.56,Engineering,True,2024-07-27 15:49:55.168043
21118,user_21118,58,55488.73,HR,True,2024-07-10 15:49:55.168046
21119,user_21119,66,51116.41,Marketing,True,2024-11-20 15:49:55.168048
21120,user_21120,27,57505.08,Sales,True,2024-11-01 15:49:55.168050
21121,user_21121,35,62484.01,Sales,False,2025-05-15 15:49:55.168051
21122,user_21122,36,56034.32,HR,True,2024-10-11 15:49:55.168053
21123,user_21123,24,48575.81,Marketing,True,2024-07-27 15:49:55.168055
21124,user_21124,74,49264.25,Sales,True,2024-08-30 15:49:55.168057
21125,user_21125,36,57224.38,Engineering,True,2024-12-29 15:49:55.168058
21126,user_21126,41,28049.72,HR,True,2025-02-08 15:49:55.168060
21127,user_21127,32,39469.91,HR,True,2025-02-20 15:49:55.168062
21128,user_21128,58,81482.9,Engineering,True,2025-05-12 15:49:55.168064
21129,user_21129,59,42843.62,Sales,True,2025-05-08 15:49:55.168065
21130,user_21130,40,60163.46,HR,True,2024-11-02 15:49:55.168067
21131,user_21131,69,44091.94,Sales,False,2025-03-29 15:49:55.168069
21132,user_21132,69,46933.17,HR,True,2024-08-09 15:49:55.168070
21133,user_21133,21,17423.15,Marketing,True,2024-12-27 15:49:55.168072
21134,user_21134,55,59355.93,Marketing,True,2025-03-26 15:49:55.168074
21135,user_21135,21,41945.65,Engineering,True,2024-12-18 15:49:55.168076
21136,user_21136,22,19527.25,Engineering,True,2024-08-18 15:49:55.168077
21137,user_21137,58,28935.32,Engineering,True,2024-08-14 15:49:55.168079
21138,user_21138,61,51637.19,Marketing,True,2025-01-18 15:49:55.168081
21139,user_21139,40,39690.28,Marketing,True,2024-10-10 15:49:55.168083
21140,user_21140,57,37810.95,Sales,False,2025-04-29 15:49:55.168084
21141,user_21141,70,43516.62,HR,True,2024-07-20 15:49:55.168086
21142,user_21142,54,2997.04,Marketing,True,2024-06-12 15:49:55.168088
21143,user_21143,78,25777.49,Engineering,True,2025-04-10 15:49:55.168089
21144,user_21144,28,59603.22,Engineering,True,2024-09-12 15:49:55.168091
21145,user_21145,72,57725.04,Marketing,True,2024-06-16 15:49:55.168093
21146,user_21146,28,58399.08,HR,False,2024-08-17 15:49:55.168121
21147,user_21147,30,59118.18,Engineering,False,2024-09-11 15:49:55.168124
21148,user_21148,31,56562.66,Sales,False,2024-06-21 15:49:55.168126
21149,user_21149,77,71576.02,Engineering,True,2024-10-17 15:49:55.168133
21150,user_21150,25,59019.88,HR,True,2024-11-03 15:49:55.168141
21151,user_21151,42,50550.7,Sales,True,2025-01-14 15:49:55.168143
21152,user_21152,79,73101.36,Engineering,True,2024-12-12 15:49:55.168145
21153,user_21153,35,58022.16,Marketing,True,2025-01-24 15:49:55.168147
21154,user_21154,68,58607.57,HR,False,2025-03-31 15:49:55.168149
21155,user_21155,61,42482.08,Sales,True,2025-02-14 15:49:55.168151
21156,user_21156,61,50476.82,Sales,True,2025-01-22 15:49:55.168152
21157,user_21157,35,32894.45,Marketing,True,2024-08-23 15:49:55.168154
21158,user_21158,27,27283.41,Sales,True,2024-09-18 15:49:55.168156
21159,user_21159,24,24226.93,Engineering,True,2024-08-02 15:49:55.168158
21160,user_21160,77,46688.48,Sales,True,2024-08-26 15:49:55.168160
21161,user_21161,67,70526.26,Sales,True,2024-07-12 15:49:55.168162
21162,user_21162,61,56520.49,Engineering,True,2024-07-27 15:49:55.168164
21163,user_21163,31,63010.68,Sales,True,2025-03-03 15:49:55.168166
21164,user_21164,32,37010.89,Sales,True,2024-10-15 15:49:55.168168
21165,user_21165,33,54535.22,Marketing,True,2024-08-25 15:49:55.168169
21166,user_21166,19,80494.08,Engineering,False,2024-12-03 15:49:55.168171
21167,user_21167,47,61982.24,Sales,False,2024-07-24 15:49:55.168173
21168,user_21168,47,44389.11,Sales,True,2025-05-31 15:49:55.168174
21169,user_21169,35,24598.42,Engineering,True,2024-07-26 15:49:55.168176
21170,user_21170,48,30300.03,Marketing,False,2024-12-25 15:49:55.168178
21171,user_21171,61,59849.33,Sales,True,2025-02-16 15:49:55.168180
